note,annee_comm,expression_count_comm,standard_count_comm,Contains_Ellipsis_comm,nb_mots_comm,nb_mots_maj_comm
1.0,0.1594727651107891,-0.2668048895846094,-0.29829135613920504,-0.2863733517742281,-0.47861906053603637,-0.13380181008890477
0.1594727651107891,1.0,-0.05186959043729172,-0.034156259131228627,-0.07571446880028612,-0.05441185308224504,-0.03330105359391646
-0.2668048895846094,-0.05186959043729172,1.0,0.2602115762879688,0.1666493412281296,0.37059718205141834,0.20513329217037693
-0.29829135613920504,-0.034156259131228627,0.2602115762879688,1.0,0.26486831834451213,0.7745260414169082,0.1822313662088235
-0.2863733517742281,-0.07571446880028612,0.1666493412281296,0.26486831834451213,1.0,0.32231242429836193,0.08469368113710012
-0.47861906053603637,-0.05441185308224504,0.37059718205141834,0.7745260414169082,0.32231242429836193,1.0,0.23792672390302536
-0.13380181008890477,-0.03330105359391646,0.20513329217037693,0.1822313662088235,0.08469368113710012,0.23792672390302536,1.0
